SKU,TotalDemand,AvgDemand,DemandStd,AnnualRevenue,AvgUnitPrice,LeadTime,OrderingCost,HoldingCost,CurrentStock,EOQ,SafetyStock,ReorderPoint,CumulativeRevenue,ABC_Class,CV,XYZ_Class,ABC_XYZ,DaysSinceSale,TurnoverRatio,DeadStockScore
20707,511,8.37704918032787,13.08200282121234,557.0,1.3850819672131147,14,477,40,358,110.39633146078722,80.76481460814804,198.0435031327382,0.9513209395224763,C,1.5616480862895357,Z,CZ,249,1.4273743016759777,111.17178770949721
22316,456,5.123595505617978,5.886850185562079,556.32,1.2435955056179777,13,204,23,469,89.9391098369384,35.02181132178098,101.62855289481467,0.95138510102835,C,1.1489685669189147,Z,CZ,181,0.9722814498933902,79.00831556503199
20782,101,1.9803921568627452,1.6551760761735455,556.25,5.5245098039215685,11,471,22,140,65.76196745563779,9.05783671095659,30.842150436446786,0.9514492544609828,C,0.8357819790579288,Y,CY,191,0.7214285714285714,82.78357142857143
84247G,1332,15.310344827586206,9.62954555283529,554.4,0.41931034482758617,4,467,25,190,223.07738567591292,31.777500324356456,93.01887963470128,0.9515131945293902,C,0.6289568041266294,Y,CY,139,7.010526315789473,60.99684210526316
85230B,2095,31.742424242424242,24.369786215444737,553.79,0.2778787878787879,14,397,43,67,196.6835494001752,150.45259450174893,594.8465338956883,0.9515770642452692,C,0.7677355084579249,Y,CY,78,31.26865671641791,34.71940298507463
16169K,1550,26.724137931034484,6.390214842634574,553.25,0.3644827586206897,7,60,27,184,82.99933065325821,27.896416841509968,214.96538235875136,0.9516408716818608,C,0.23911771669213244,X,CX,336,8.423913043478262,139.97282608695653
22345,1083,13.048192771084338,17.644804123246935,553.05,0.7018072289156626,2,479,32,429,180.06196849973622,41.173310139245665,67.26969568141433,0.9517046560520497,C,1.3522795403781123,Z,CZ,50,2.5244755244755246,28.842657342657343
84932C,250,7.575757575757576,3.6744923376425676,553.0,3.140909090909091,3,377,39,196,69.5221787153807,10.50127224435211,33.228544971624835,0.9517684346556379,C,0.4850329885688189,X,CX,85,1.2755102040816326,45.317346938775515
16012,2637,32.15853658536585,20.800326156153147,552.5699999999999,0.209390243902439,6,114,41,145,121.09621250446617,84.06780618396894,277.019025696164,0.9518321636664601,C,0.6468057431947509,Y,CY,183,18.186206896551724,80.04413793103448
90062,44,1.5714285714285714,0.6900655593423541,550.75,12.383928571428571,5,53,19,481,15.667599822899687,2.546005274374516,10.403148131517373,0.9518956827730174,C,0.4391326286724072,X,CX,183,0.09147609147609148,78.87255717255718
21654,913,14.967213114754099,15.044342472742319,550.05,0.8418032786885246,8,156,46,34,78.69257740810397,70.21051343439466,189.94821835242743,0.9519591211471651,C,1.0051532210704068,Z,CZ,4,26.852941176470587,7.344117647058823
21374,358,6.172413793103448,7.5489930338934155,550.0,2.1982758620689653,5,461,38,43,93.19984187924243,27.852101616005783,58.71417058152302,0.952022553754712,C,1.2230212177816149,Z,CZ,317,8.325581395348838,135.70232558139537
85126,82,2.8275862068965516,1.733472269283355,548.7,6.722413793103448,3,138,14,411,40.20660926478915,4.954062372452308,13.436820993141962,0.9520858364306413,C,0.6130572659660646,Y,CY,111,0.19951338199513383,48.540145985401466
90200B,129,2.9318181818181817,1.6760658153354695,548.25,4.25,2,415,27,104,62.97265720577111,3.9110197623376113,9.774656125973975,0.9521490672071642,C,0.5716813633702377,Y,CY,334,1.2403846153846154,141.3278846153846
22092,903,6.7894736842105265,10.948953617901289,548.05,0.7463157894736843,14,141,30,108,92.13142786259203,67.59593475007827,162.64856632902564,0.9522122749172844,C,1.61263657938081,Z,CZ,339,8.36111111111111,142.09166666666667
20856,332,3.688888888888889,3.1467637895250684,547.8,1.65,7,381,14,114,134.425762836912,13.737164795881773,39.559387018104,0.9522754537944013,C,0.8530383766784824,Y,CY,251,2.912280701754386,103.72631578947369
20733,746,7.612244897959184,8.891827190446714,547.7,0.813469387755102,7,139,23,328,94.9571985960906,38.81717968735887,92.10289397307315,0.9523386211383167,C,1.168095260943402,Z,CZ,133,2.274390243902439,59.41768292682927
85186A,1302,15.878048780487806,11.153685372122844,546.84,0.42,4,141,20,229,135.4924352131882,36.80716172800538,100.3193568499566,0.9524016892967003,C,0.7024594473994418,Y,CY,100,5.685589519650655,44.2943231441048
23549,1300,25.49019607843137,3.5007002100700237,546.0,0.42,11,443,27,233,206.54118054097412,19.157340015528984,299.54949687827406,0.9524646605761924,C,0.1373351620873625,X,CX,172,5.579399141630901,75.22618025751072
47594A,280,3.7837837837837838,3.124232597370618,546.0,1.9499999999999997,13,323,35,484,71.88880302244571,18.586558363388075,67.77574755257726,0.9525276318556845,C,0.8256900435908062,Y,CY,287,0.5785123966942148,125.12644628099174
16169M,1560,26.440677966101696,6.698613305908346,545.95,0.35762711864406777,12,322,6,345,409.1943303615044,38.28771733409758,355.5758529273179,0.952590597368576,C,0.25334499041576436,X,CX,119,4.521739130434782,48.04347826086956
22391,305,6.1,4.500566857720961,545.31,2.1302,7,463,47,414,77.51870055780226,19.647178096175978,62.34717809617597,0.9526534890689785,C,0.7377978455280264,Y,CY,350,0.7367149758454107,153.87898550724637
85125,111,3.0833333333333335,1.932799597918596,545.25,4.930555555555555,14,320,24,152,54.405882034941776,11.9325919229646,55.09925858963127,0.9527163738494604,C,0.6268539236492743,Y,CY,175,0.7302631578947368,76.98092105263159
23335,262,3.275,2.8013333172670434,544.96,2.08,4,214,26,473,65.67284885645724,9.244399946981243,22.34439994698124,0.9527792251836582,C,0.8553689518372651,Y,CY,30,0.5539112050739958,19.633826638477803
21425,186,3.381818181818182,2.6770001804874743,543.9000000000001,2.9427272727272733,7,374,6,175,152.27606509231842,11.686416616454052,35.359143889181325,0.9528419542659216,C,0.7915860748753284,Y,CY,55,1.062857142857143,23.481142857142856
23121,1308,14.863636363636363,11.426106242559129,543.6,0.4186363636363636,2,250,20,18,180.83141320025123,26.662274782015963,56.38954750928869,0.9529046487485806,C,0.7687288603556601,Y,CY,361,72.66666666666667,128.6
23282,657,6.378640776699029,6.037653915310654,543.5999999999999,0.8753398058252427,7,179,39,292,77.65901800127965,26.357315757609246,71.00780119450245,0.9529673432312398,C,0.9465423946377433,Y,CY,196,2.25,89.42500000000001
23324,261,7.25,4.729089311303574,542.88,2.08,3,334,22,369,89.02195847603608,13.515187885169356,35.265187885169354,0.9530299546748491,C,0.6522881808694585,Y,CY,41,0.7073170731707317,22.78780487804878
21350,184,4.380952380952381,2.749300407264444,542.8000000000001,2.95,1,255,28,477,57.89152417607064,4.536345671986332,8.917298052938714,0.9530925568918972,C,0.6275577016581882,Y,CY,173,0.3857442348008386,77.48427672955975
85041,330,4.583333333333333,4.388685837500982,542.0999999999999,1.6472222222222221,1,234,30,378,71.74956445860839,7.24133163187662,11.824664965209953,0.9531550783765358,C,0.9575314554547598,Y,CY,330,0.873015873015873,140.73809523809524
44230,68,2.0,1.2792042981336627,540.6,7.95,14,430,40,289,38.23610858861032,7.897467948652909,35.89746794865291,0.9532174268631538,C,0.6396021490668313,Y,CY,219,0.23529411764705882,99.52941176470588
35653,183,3.267857142857143,2.2359953767115273,539.85,2.95,2,103,22,357,41.394993109619605,5.217588728795817,11.753303014510102,0.9532796888507614,C,0.6842390223816696,Y,CY,208,0.5126050420168067,89.64621848739496
84247E,183,2.8153846153846156,3.3629056804175486,539.85,2.95,7,452,23,253,84.8097615382446,14.680729986369627,34.38842229406194,0.9533419508383691,C,1.1944746952302767,Z,CZ,158,0.7233201581027668,69.88300395256918
22512,199,3.262295081967213,2.574889249037469,539.75,3.172459016393443,14,145,44,158,36.21589304560788,15.896683074996657,61.56881422253764,0.9534042012927755,C,0.7892876592526915,Y,CY,333,1.259493670886076,146.0221518987342
85208,257,4.431034482758621,4.645737789934465,539.7,2.1,10,312,12,487,115.6027681329474,24.240336166381134,68.55068099396735,0.9534664459805812,C,1.0484544428645874,Z,CZ,228,0.5277207392197125,94.64168377823408
21016,804,11.485714285714286,14.33930733995363,538.92,0.807,8,453,7,273,322.5842082752524,66.92018162015502,158.8058959058693,0.9535286007094161,C,1.2484471564636244,Z,CZ,85,2.9450549450549453,35.21648351648352
21255,326,6.150943396226415,5.541439088342605,537.9,1.6499999999999997,11,216,20,111,83.91424193782602,30.325142520158487,97.98551987864906,0.9535906377995971,C,0.9009088088409757,Y,CY,173,2.936936936936937,74.31891891891892
22108,197,4.020408163265306,3.9395949237536216,537.89,3.1455102040816327,3,111,29,256,38.83386364395437,11.25890463914982,23.320129128945737,0.9536526737364579,C,0.9798992449945557,Y,CY,245,0.76953125,106.46914062500001
22214,228,5.066666666666666,3.996589455113856,537.4,2.4717777777777776,13,313,16,210,94.44839861003467,23.776348542196292,89.64301520886295,0.953714653160632,C,0.788800550351419,Y,CY,360,1.0857142857142856,148.4742857142857
84920,145,2.685185185185185,1.3984367832538989,537.35,3.7203703703703703,14,195,22,202,50.69965034844467,8.633577677997259,46.226170270589854,0.9537766268182054,C,0.5207971468669692,Y,CY,173,0.7178217821782178,75.58465346534653
22044,1909,22.458823529411763,17.82157129327671,536.82,0.3144705882352941,3,231,38,216,152.34638509866775,50.9319804685993,118.3084510568346,0.9538385393498116,C,0.7935220324402935,Y,CY,335,8.837962962962964,142.7486111111111
21082,630,5.526315789473684,5.435397790257172,535.5,0.85,2,291,14,476,161.83324751113412,12.683241898592833,23.735873477540203,0.9539002996431596,C,0.9835481715703454,Y,CY,212,1.3235294117647058,88.60294117647061
85129A,428,6.388059701492537,6.210829310458827,535.0,1.25,8,327,38,121,85.82601740240482,28.985348846636196,80.0898264585765,0.9539620022705008,C,0.9722559901886482,Y,CY,84,3.5371900826446283,43.93884297520661
16169N,1525,27.727272727272727,7.865665062071158,531.25,0.35309090909090907,13,480,28,124,228.66069685390684,46.79409684992328,407.2486423044687,0.9540232724027905,C,0.28367972355010734,X,CX,173,12.298387096774194,73.91048387096775
22043,1968,21.391304347826086,10.648176361163559,531.24,0.3,7,52,41,160,70.65408693062278,46.48450383719252,196.22363427197513,0.9540845413817601,C,0.497780602249516,X,CX,183,12.3,81.81
17165D,536,5.8901098901098905,7.079627343379262,529.32,1.0386813186813189,1,436,37,48,112.39313242461132,11.681385116575782,17.571495006685673,0.9541455889232634,C,1.2019516571781956,Z,CZ,133,11.166666666666666,60.949999999999996
23562,183,5.083333333333333,3.0647768504178474,528.87,2.89,4,222,48,237,41.14304315434141,10.113763606378896,30.447096939712228,0.9542065845653604,C,0.602906921393675,Y,CY,288,0.7721518987341772,129.36835443037975
21373,629,11.035087719298245,9.35407648392763,528.15,1.0096491228070175,4,106,22,305,77.8541760426037,30.868452396961175,75.00880327415416,0.9542674971684076,C,0.8476667084004371,Y,CY,262,2.0622950819672132,110.78131147540984
84584,207,4.14,3.0573431176064467,527.85,2.55,4,121,40,348,35.3885574727199,10.089232288101273,26.649232288101274,0.9543283751718507,C,0.7384886757503495,Y,CY,350,0.5948275862068966,151.82155172413792
21279,207,3.8333333333333335,2.7523574800728934,527.8499999999999,2.55,10,158,17,86,62.03035310138379,14.361135643852545,52.69446897718588,0.9543892531752937,C,0.7180062991494505,Y,CY,282,2.4069767441860463,117.1779069767442
84971L,424,9.86046511627907,6.2814215685124335,527.72,1.2455813953488373,14,327,7,359,199.03194287780613,38.77983022858841,176.8263418564954,0.9544501161855748,C,0.6370309609576289,Y,CY,293,1.181058495821727,118.94568245125348
23539,89,2.870967741935484,1.3599493981731077,527.15,5.930645161290323,2,334,18,144,57.470765515076344,3.1733771570119367,8.915312640882904,0.9545109134566084,C,0.4736902398131049,X,CX,269,0.6180555555555556,112.81458333333335
90082D,83,2.3714285714285714,1.6464884966946773,527.05,6.35,3,51,27,351,17.707499980391233,4.705472855082256,11.81975856936797,0.9545716991944404,C,0.6943023781242615,Y,CY,349,0.23646723646723647,147.62905982905983
90200E,124,2.48,1.4176727120063173,527.0,4.25,13,411,35,422,53.96506806656109,8.433961230692034,40.673961230692036,0.9546324791656718,C,0.5716422225831924,Y,CY,197,0.2938388625592417,89.21184834123224
21454,619,7.034090909090909,7.035948520124878,526.15,0.85,12,71,6,393,121.0358073739613,40.215847043774616,124.62493795286552,0.9546931611046916,C,1.0002640868675108,Z,CZ,25,1.575063613231552,11.327480916030535
20652,415,4.715909090909091,4.827957050243598,526.01,1.3187499999999999,14,141,25,17,68.41929552399674,29.806525914117625,95.8292531868449,0.9547538268972294,C,1.0237595672805702,Z,CZ,141,24.41176470588235,56.5764705882353
85127,106,2.9444444444444446,1.4917763992625788,524.7,4.95,13,264,33,189,41.182520563948,8.874815893462642,47.152593671240425,0.9548143416048293,C,0.506641041258989,Y,CY,223,0.5608465608465608,98.93174603174604
85078,1804,21.223529411764705,17.196605749383213,524.6,0.38694117647058823,13,440,16,72,314.9920633920798,102.30535225901102,378.21123461195214,0.9548748447792277,C,0.8102613573711603,Y,CY,20,25.055555555555557,5.283333333333334
23472,35,1.3461538461538463,0.485164524037584,523.25,14.95,5,332,31,116,27.38023775197795,1.790020412431958,8.52078964320119,0.9549351922554076,C,0.36040793214220523,X,CX,247,0.3017241379310345,108.00948275862069
21417,286,5.2,4.178427845405405,523.12,1.9287272727272726,3,111,8,490,89.08703609392334,11.94146138460448,27.54146138460448,0.9549955247384257,C,0.8035438164241164,Y,CY,328,0.5836734693877551,133.4248979591837
20780,102,1.7586206896551724,1.6363239162411194,522.8,5.520344827586207,6,210,43,91,31.563888698438948,6.6134617703606455,17.16518590829168,0.9550558203151995,C,0.9304586974704404,Y,CY,201,1.120879120879121,92.96373626373628
85164B,41,1.3225806451612903,0.5408078385892441,522.75,12.75,11,462,12,439,56.18718715152058,2.959533529067954,17.507920625842146,0.9551161101253726,C,0.40890348771381874,X,CX,115,0.09339407744874716,49.57198177676538
23272,352,10.057142857142857,6.1258509955897615,522.7399999999999,1.5637142857142856,1,347,6,237,201.77875672792382,10.107654142723106,20.164796999865963,0.9551763987822256,C,0.6091045024023911,Y,CY,189,1.4852320675105486,76.95443037974684
21458,418,7.464285714285714,4.524536282474545,522.5,1.25,12,344,22,28,114.33284742365161,25.86119818238458,115.43262675381315,0.9552366597593952,C,0.6061579708578338,Y,CY,26,14.928571428571429,12.521428571428572
21456,418,8.196078431372548,5.138169354325088,522.5,1.25,10,476,23,411,131.5354143088138,26.809724969517617,108.7705092832431,0.9552969207365648,C,0.6269058303123911,Y,CY,54,1.0170316301703164,28.194890510948905
23499,1244,12.958333333333334,11.948060108271852,522.48,0.42,9,470,31,413,194.21969602123428,59.142897535945664,175.76789753594568,0.9553571794070943,C,0.9220367929213005,Y,CY,170,3.0121065375302662,76.39636803874092
21879,1366,14.53191489361702,17.76168531167464,522.38,0.5314893617021277,3,481,9,51,382.11283964585937,50.76083328998603,94.3565779708371,0.9554174265444223,C,1.222253601242618,Z,CZ,11,26.784313725490197,-0.935294117647059
84508A,209,2.5180722891566263,2.0798771409724703,522.15,2.528313253012048,5,361,31,290,69.76874242348674,7.673732008902888,20.26409345468602,0.9554776471553872,C,0.8259799172283017,Y,CY,27,0.7206896551724138,19.883793103448276
21253,195,3.9,4.933227614237717,522.09,2.8728000000000002,3,427,33,429,71.03776204501122,14.098591440716513,25.798591440716514,0.9555378608464311,C,1.2649301574968506,Z,CZ,350,0.45454545454545453,149.76363636363638
21728,41,1.4137931034482758,0.6277648205743445,520.95,12.687931034482759,11,245,45,24,21.129231988987307,3.435399604609302,18.987123742540337,0.9555979430589795,C,0.44402877552819486,X,CX,83,1.7083333333333333,46.1875
16014,1254,17.416666666666668,19.44204098716179,520.6800000000001,0.4158333333333333,13,156,7,185,236.41609807407664,115.66380487015917,342.0804715368258,0.9556579941318841,C,1.1162894346695764,Z,CZ,290,6.778378378378378,116.06648648648648
21280,268,5.702127659574468,9.375998250892543,520.1999999999999,2.4776595744680847,8,232,30,94,64.38219215487048,43.756890827755555,89.37391210435129,0.9557179898454223,C,1.6442982007162297,Z,CZ,38,2.851063829787234,23.34468085106383
23186,1694,24.2,22.87495941233431,519.9399999999999,0.33099999999999996,9,417,6,340,485.2483900024811,113.23104909105484,331.0310490910548,0.9557779555726369,C,0.9452462567080293,Y,CY,87,4.982352941176471,35.10529411764706
20699,208,4.521739130434782,2.7466272686072655,519.6,2.5304347826086953,9,206,21,439,63.880841453145436,13.595804979605964,54.291457153519005,0.9558378820869666,C,0.6074271844035299,Y,CY,321,0.47380410022779046,134.55785876993167
23598,176,4.888888888888889,3.2051545786460713,519.2,2.95,14,414,46,395,56.28498911788115,19.787774003156596,88.23221844760106,0.955897762468491,C,0.6555998001776054,Y,CY,156,0.44556962025316454,76.06632911392406
22903,184,3.68,2.5430176514350435,518.8800000000001,2.8278000000000003,7,485,40,229,66.79820356865893,11.101517270818693,36.861517270818695,0.955957605943771,C,0.6910374052812618,Y,CY,308,0.8034934497816594,134.9589519650655
23454,125,2.6595744680851063,1.748000046570998,518.75,4.15,1,96,12,402,44.721359549995796,2.8842000768421463,5.543774544927253,0.9560174344258892,C,0.6572480175106953,Y,CY,286,0.31094527363184077,117.90671641791045
22638,261,4.578947368421052,5.885658624453939,518.52,2.3771929824561404,13,239,48,161,50.981614333012246,35.01472253457012,94.5410383240438,0.9560772363816442,C,1.2853737225818949,Z,CZ,186,1.6211180124223603,88.3136645962733
84709B,87,2.1219512195121952,1.2082036655965647,517.65,5.95,4,495,36,367,48.913188405582396,3.9870720964686632,12.474876974517445,0.9561369379985473,C,0.5693833366604499,Y,CY,182,0.23705722070844687,83.52888283378746
35599B,153,4.371428571428571,3.9637008426151312,514.17,5.126571428571428,8,261,32,407,49.95810745014266,18.498214313092745,53.46964288452131,0.9561962382600426,C,0.9067289509250301,Y,CY,143,0.3759213759213759,66.68722358722358
85230F,1936,32.266666666666666,22.920545639870323,513.4399999999999,0.27799999999999997,9,385,29,499,226.72480660711673,113.45670091735809,403.85670091735807,0.956255454329168,C,0.7103474888389563,Y,CY,206,3.879759519038076,89.93607214428859
16015,1099,17.725806451612904,20.384958577937315,513.1,0.48870967741935484,12,196,13,151,182.04141540615674,116.51568709167563,329.2253645110305,0.9563146311854086,C,1.1500158615396847,Z,CZ,142,7.2781456953642385,58.51655629139073
84507C,329,5.306451612903226,11.406912930866723,512.55,2.440322580645161,3,295,27,74,84.78949969930981,32.5996320437297,48.51898688243938,0.9563737446090417,C,2.14963100824844,Z,CZ,185,4.445945945945946,80.76621621621621
21532,244,3.168831168831169,2.5874321623581165,512.4000000000001,2.1,4,213,38,324,52.30074971788293,8.538526135781783,21.21385081110646,0.9564328407328728,C,0.8165257233671105,Y,CY,241,0.7530864197530864,107.57407407407409
21015,1431,15.554347826086957,15.047444476863204,511.38999999999993,0.46184782608695646,3,414,38,252,176.58068082920414,43.00384829069794,89.6668917689588,0.9564918203713699,C,0.9674108259059502,Y,CY,8,5.678571428571429,12.896428571428572
84660C,409,8.019607843137255,10.377842157362831,510.87,2.50921568627451,12,108,35,233,50.240564146059164,59.317334635292674,155.55262875293974,0.9565507400372201,C,1.2940585575195707,Z,CZ,72,1.7553648068669527,38.77339055793991
23222,585,9.140625,6.117544863646703,510.34999999999997,0.955,12,363,15,362,168.2676439485619,34.96646512067976,144.65396512067974,0.9566095997304229,C,0.6692698654245965,Y,CY,288,1.6160220994475138,119.21519337016575
21477,40,1.4285714285714286,0.5727497953228163,510.0,12.75,10,256,13,401,39.69111506854671,2.9884699063153337,17.27418419202962,0.9566684190574211,C,0.40092485672597145,X,CX,95,0.09975062344139651,41.87007481296758
23142,49,1.53125,0.9152604071537376,509.6,10.4,7,431,14,353,54.92722457943783,3.995559846617645,14.714309846617645,0.9567271922516136,C,0.597721082222849,Y,CY,157,0.1388101983002833,66.95835694050992
84569B,407,6.4603174603174605,5.300107719006975,508.75,1.25,12,232,14,245,116.14276928480247,30.29418432119663,107.81799384500616,0.9567858674135946,C,0.8204097943426031,Y,CY,41,1.6612244897959183,20.101632653061227
90058B,1081,38.607142857142854,13.502645243485757,508.7,0.47714285714285715,9,218,46,185,101.22252713699653,66.8380939552545,414.3023796695402,0.956844536808975,C,0.3497447426619808,X,CX,331,5.8432432432432435,144.44702702702705
35923,781,12.203125,16.650639615437438,508.15,0.77671875,8,249,22,451,132.96240070034835,77.7069492089166,175.3319492089166,0.9569031427717477,C,1.364457023544169,Z,CZ,301,1.7317073170731707,126.48048780487805
21378,378,6.75,5.563680926737752,507.8999999999999,1.5217857142857143,13,425,27,208,109.08712114635715,33.09922582176205,120.84922582176205,0.956961719901517,C,0.8242490261833707,Y,CY,269,1.8173076923076923,115.1548076923077
23060,244,5.951219512195122,4.455060153983306,507.52000000000004,2.08,7,112,28,64,44.181444068749045,19.448519051400364,61.10705563676622,0.9570202532051211,C,0.7485961734152276,Y,CY,155,3.8125,69.25625000000001
22932,200,3.5714285714285716,2.44099192101112,507.29999999999995,2.5419642857142857,2,110,22,111,44.721359549995796,5.695938402556183,12.838795545413326,0.9570787611356821,C,0.6834777378831136,Y,CY,275,1.8018018018018018,116.05945945945945
84637,199,6.419354838709677,8.79687138911097,507.25,5.040322580645161,9,233,23,108,63.49734674361017,43.5445133760993,101.3187069244864,0.9571372632996425,C,1.3703668998112568,Z,CZ,154,1.8425925925925926,67.94722222222222
17021,1734,22.23076923076923,18.704067949036055,507.23999999999995,0.2976923076923077,8,198,8,353,292.97269497343945,87.29010366474654,265.13625751090035,0.9571957643102829,C,0.8413594579151167,Y,CY,53,4.912181303116148,22.126345609065158
21442,739,9.354430379746836,7.123521843401914,506.95,0.7763291139240506,10,147,35,178,78.78832400806607,37.168814078733725,130.7131178762021,0.9572542318746391,C,0.7615131605260503,Y,CY,179,4.151685393258427,80.85449438202248
77101A,416,6.5,7.466326522864626,506.32,1.24109375,12,477,35,250,106.48460653339255,42.675787715551984,120.67578771555199,0.9573126267798268,C,1.1486656189022502,Z,CZ,240,1.664,106.0008
17165B,521,8.830508474576272,11.051841073608788,505.83000000000004,1.0325423728813559,3,458,40,179,109.22865924289285,31.584877923500528,58.076403347229345,0.9573709651723277,C,1.2515520601591525,Z,CZ,137,2.910614525139665,65.92681564245811
46000P,119,2.975,1.493361377941791,505.75,4.25,3,476,26,211,66.00932335080226,4.267853338082812,13.192853338082813,0.9574292943382675,C,0.5019702110728709,Y,CY,255,0.5639810426540285,109.63080568720379
85205B,198,4.604651162790698,3.409646922676899,504.9,2.55,3,405,16,364,100.11867957579145,9.744374814812979,23.55832830318507,0.9574875254719957,C,0.7404788771470032,Y,CY,224,0.5439560439560439,94.2368131868132
85032B,617,6.049019607843137,5.1978240896492895,504.00000000000006,0.8916666666666667,6,247,6,490,225.387813926722,21.00782770743895,57.301945354497775,0.9575456528069115,C,0.8592837230862683,Y,CY,180,1.2591836734693878,73.42224489795917
16236,2425,16.496598639455783,16.878848784698278,503.65,0.20965986394557823,10,195,40,496,153.7652431468178,88.06975062799907,253.0357370225569,0.9576037397756225,C,1.0231714521033595,Z,CZ,182,4.889112903225806,83.33326612903225
23508,1202,10.927272727272728,10.949181269638212,503.64,0.41945454545454547,13,90,49,146,66.44930551993477,65.13842691185027,207.19297236639574,0.9576618255910133,C,1.0020049414810344,Z,CZ,259,8.232876712328768,115.83013698630138
84600,64,1.7777777777777777,1.1491888098284462,502.8,7.922222222222222,9,264,23,192,38.33037165622514,5.688484608650809,21.68848460865081,0.9577198145275126,C,0.646418705528501,Y,CY,243,0.3333333333333333,104.00000000000001
21944,722,9.756756756756756,13.839402563329285,501.02,0.7901351351351351,11,282,19,192,146.3967212747608,75.73517428165584,183.05949860598017,0.9577775981730274,C,1.4184429220032786,Z,CZ,96,3.7604166666666665,42.97187500000001
22538,1217,19.950819672131146,20.472279004797514,500.1,0.41622950819672133,8,327,39,189,142.8571098901061,95.54217625019302,255.1487336272422,0.9578352757130897,C,1.0261372385313463,Z,CZ,197,6.439153439153439,88.56825396825398
20615,358,4.589743589743589,5.922521175669791,500.04,1.8232051282051283,12,279,32,71,79.01028414073703,33.8517550310367,88.92867810795977,0.9578929463332312,C,1.2903817086654854,Z,CZ,14,5.042253521126761,13.687323943661971
23055,80,2.5,1.4810632623547093,500.0,6.25,14,93,24,280,24.899799195977465,9.143691638183867,44.14369163818387,0.957950612340092,C,0.5924253049418837,Y,CY,120,0.2857142857142857,55.114285714285714
23179,172,4.648648648648648,2.907998702966777,499.6,2.958108108108108,11,438,10,497,122.7485234127075,15.913821971158585,67.04895710629371,0.9580082322141474,C,0.625557860521923,Y,CY,269,0.3460764587525151,110.49617706237426
84708B,102,2.3181818181818183,1.4104712600672469,499.3,4.918181818181818,4,421,30,345,53.50513994000951,4.654555158221914,13.927282430949187,0.9580658174885986,C,0.6084385827741065,Y,CY,171,0.2956521739130435,77.3113043478261
84773,169,3.6739130434782608,2.4226188568579796,498.55000000000007,2.95,5,271,9,103,100.88387163246439,8.938281738387003,27.30784695577831,0.9581233162640397,C,0.6594110497956631,Y,CY,72,1.6407766990291262,31.007766990291262
21649,169,8.047619047619047,3.3537470160432568,498.55000000000007,2.95,1,313,44,249,49.034774302622125,5.5336825764713735,13.581301624090422,0.9581808150394807,C,0.4167377948929491,X,CX,179,0.678714859437751,84.59638554216869
23123,611,9.257575757575758,9.614589244493303,497.89,0.8266666666666665,1,499,16,304,195.22070843022777,15.864072253413948,25.121648010989706,0.9582382376957926,C,1.0385644683086055,Z,CZ,170,2.0098684210526314,72.19703947368421
23398,587,9.317460317460318,9.823975604193393,495.83,0.847936507936508,14,373,19,399,151.8139443009453,60.65061896341338,191.09506340785782,0.9582954227681563,C,1.0543619472984391,Z,CZ,159,1.4711779448621554,68.85864661654135
40018E,254,5.404255319148936,4.888582858884322,495.3,1.9499999999999997,10,136,19,416,60.300999380738205,25.507443001477736,79.5499961929671,0.9583525467145527,C,0.9045802927856817,Y,CY,154,0.6105769230769231,67.11682692307691
85186C,1179,14.204819277108435,12.108008875548267,495.18,0.42,1,387,37,245,157.04587038634733,19.97821464465464,34.18303392176307,0.9584096568211073,C,0.8523873932743903,Y,CY,82,4.812244897959184,42.45632653061225
20934,91,2.116279069767442,1.0512872455455422,494.95000000000005,5.438372093023256,1,85,25,486,24.875690945177784,1.7346239551501446,3.850903024917587,0.958466740401299,C,0.4967621050380034,X,CX,57,0.18724279835390947,30.24382716049383
21376,123,3.324324324324324,3.2063656654818367,493.95,4.958108108108108,9,118,45,217,25.39816266320591,15.871510044135091,45.790428963054005,0.9585237086494769,C,0.9645165009986013,Y,CY,7,0.5668202764976958,16.129953917050692
20738,581,10.563636363636364,8.789226646895907,493.85,0.85,5,75,34,129,50.62840402499023,32.42795861598445,85.24614043416628,0.9585806653644534,C,0.8320266188972029,Y,CY,112,4.503875968992248,53.64883720930233
23564,395,9.875,5.397945953121475,493.75,1.25,5,469,20,88,136.10841267166404,19.915787248581694,69.2907872485817,0.9586376105462285,C,0.5466274382907823,Y,CY,48,4.488636363636363,23.853409090909093
23069,79,2.6333333333333333,1.0661996103898193,493.75,6.25,9,453,17,159,64.88632594096885,5.277688071429605,28.977688071429604,0.9586945557280037,C,0.4048859279961339,X,CX,80,0.4968553459119497,36.950943396226414
21026,396,7.071428571428571,6.5445526074109015,493.62,1.2898214285714287,6,364,49,175,76.7035108155329,26.450843896880542,68.87941532545197,0.9587514859166171,C,0.9254922879166931,Y,CY,316,2.262857142857143,140.42114285714285
21427,249,3.4583333333333335,3.3732063569785598,492.90000000000003,2.082638888888889,13,367,40,283,67.59548801510348,20.067742996632013,65.02607632996535,0.9588083330661806,C,0.9753849706925956,Y,CY,33,0.8798586572438163,24.936042402826857
23281,598,6.719101123595506,6.213966607652592,492.37999999999994,0.8287640449438202,14,295,17,423,144.06289476148544,38.36338119683838,132.43079692717546,0.9588651202430969,C,0.9248211171924426,Y,CY,115,1.41371158392435,50.675886524822694
